"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-02","0.0",",,W,",,,,,"20.0",",,W","0.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-03","0.0",",,W,",,,,,"13.9",",,W","-3.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-04","0.0",",,W,",,,,,"19.4",",,W","-4.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-05","0.0",",,W,",,,,,"19.4",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-06","0.0",",,W,",,,,,"20.6",",,W","-5.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-07","0.0",",,W,",,,,,"12.8",",,W","-6.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-08",,,,,,,"21.7",",,W","1.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-09",,,,,,,"15.6",",,W","0.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-10","0.0",",,W,",,,,,"22.2",",,W","-1.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-11","0.0",",,W,",,,,,"24.4",",,W","6.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-12","0.0",",,W,",,,,,"25.0",",,W","9.4",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-13","0.0","T,,W,",,,,,"10.0",",,W","-4.3",",,W",,
