"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-08","80","93","67",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-09","78","93","67",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-10","80","91","69",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-11","80","92","70",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-12","77","88","68",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-13","78","90","70",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-14","78","92","71",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-15","79","89","70",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-16","80","90","72",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-17","81","90","74",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-18","83","94","72",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-19","82","95","72",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-20","86","98","74",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-21","83","96","72",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-22","84","93","75",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-23","84","94","76",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-24","84","96","73",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-25","83","98","72",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-26","82","95","70",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-27","80","94","73",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-28","76","90","72",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-29","79","93","71",
"USR0000GMCR","MCRAE GEORGIA, GA US","2018-06-30","81","93","72",
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-01",,"80",,"55"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-02",,"74","50","50"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-03",,"74","50","57"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-04",,"66","43","45"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-05",,"68","45","55"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-06",,"72","51","58"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-07",,"63","43","44"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-08",,"47","40","40"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-09",,"42",,"38"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-10",,"49","31",
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-11",,"50","35","35"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-12",,"60","34","40"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-13",,"62","24","30"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-14",,"47","27","28"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-15",,"51","27","32"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-16",,"48","31","32"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-17",,"51",,"35"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-18",,"65",,"39"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-19",,"63",,"48"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-20",,"75",,
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-21",,"73",,"55"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-22",,"58","53","54"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-23",,"67","53",
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-24",,"75",,"64"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-25",,"70","40","40"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-26",,"54","33","35"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-27",,"54","35","44"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-28",,"47","41","41"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-29",,"46","28","33"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-30",,"50","23","28"
"USC00093754","GLENNVILLE 3 NW, GA US","2017-12-31",,"58","28","36"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-01",,"47","31","31"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-02",,"40","20","20"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-03",,"38","20","28"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-04",,"33","22","23"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-05",,"43","21","21"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-06",,"46","21","26"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-07",,"45","22","22"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-08",,"46","22","30"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-09",,"64","30","48"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-10",,"68","47","52"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-11",,"70","52","63"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-12",,"71","62","63"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-13",,"67",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-14",,"50","36",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-15",,"51","29",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-16",,"52","27","27"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-17",,"60","27","41"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-18",,"43","19","20"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-19",,"48","20","26"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-20",,"60","26","28"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-21",,"63","28","38"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-22",,"69","38","43"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-23",,"74","41","64"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-24",,"72","37","37"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-25",,"61","33","33"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-26",,"60","23","50"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-27",,"65","50",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-28",,"70","57",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-29",,"63",,"57"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-30",,"67","37","39"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-01-31",,"53",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-01",,"53",,"26"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-02",,"68","26","55"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-03",,"61",,"36"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-04",,"55","36","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-05",,"63","40","42"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-06",,"64","32","38"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-07",,"70","38","58"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-08",,"70","50","50"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-09",,"61","40","42"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-10",,"55","42","53"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-11",,"76","53","64"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-12",,"76","61","61"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-13",,"68","56","56"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-14",,"56","48","48"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-15",,"70","48","57"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-16",,"78","56","62"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-17",,"78","57","57"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-18",,"80","57","62"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-19",,"72","58","58"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-20",,"76","50","59"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-21",,"79",,"65"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-22",,"81","61","64"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-23",,"82","56","56"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-24",,"84","55",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-25",,"83","57",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-26",,"82",,"55"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-27",,"64","49","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-02-28",,"67","41","52"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-01",,"74","51","64"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-02",,"84","51","51"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-03",,"71",,"37"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-04",,,"37","44"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-05",,"65","33","45"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-06",,"67","45","48"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-07",,"67","46","47"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-08",,"62","31","34"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-09",,"56","30","32"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-10",,"64","32",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-11",,"75",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-12",,"74","49","55"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-13",,"59","29","31"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-14",,"54","31","38"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-15",,"58","29","30"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-16",,"64","30","35"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-17",,"75","33","59"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-18",,"78","59",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-19",,"83","58","58"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-20",,"69","57","64"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-21",,"81","49","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-22",,"61","37","37"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-23",,,,"36"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-24",,"64",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-25",,"77","52",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-26",,"55","44","44"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-27",,"55","44","50"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-28",,"69","50","54"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-29",,"75","51","51"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-30",,"77","51","60"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-03-31",,"63","47","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-01",,,"45","46"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-02",,"76","46",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-03",,"86","63",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-04",,"77",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-05",,"77","44","45"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-06",,"79","45","62"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-07",,"70","46","46"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-08",,"62","45","51"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-09",,"58","51","52"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-10",,"61","41","42"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-11",,"75","41","45"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-12",,"77","45","52"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-13",,"81",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-14",,"86",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-15",,"86","64",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-16",,"67",,"40"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-17",,,,"42"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-18",,"74","41","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-19",,"85","46","61"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-20",,"81","49","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-21",,"68","47",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-22",,"73","56",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-23",,"68","46","53"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-24",,"80","53","59"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-25",,"76","44","56"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-26",,"78","51","52"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-27",,"80","51",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-28",,"79","46",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-29",,"78","52",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-04-30",,"81",,"43"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-01",,"79","43","49"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-02",,"82","49","54"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-03",,"82","52","54"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-04",,"83","53","53"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-05",,"84",,"65"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-06",,"89","63",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-07",,"87","51","60"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-08",,"89","60",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-09",,"83","56","59"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-10",,"86","58","59"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-11",,"89","56","63"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-12",,"92","60","63"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-13",,"95","63","65"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-14",,"94","64","65"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-15",,"85","65","70"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-16",,"77","66","68"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-17",,"87","67","70"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-18",,"83","68","70"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-19",,"86","63",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-20",,"88","62",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-21",,"76","66","68"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-22",,"83","68","70"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-23",,"85","68","68"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-24",,"86","68","68"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-25",,"87","68",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-26",,"88",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-27",,"88","62",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-28",,"88","62",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-29",,"88","72","72"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-30",,"88","66","72"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-05-31",,"87","65",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-01",,"87","65",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-02",,"90",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-03",,"89",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-04",,"95",,"76"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-05",,"92",,"64"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-06",,"85",,"69"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-07",,"89",,"68"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-08",,"86",,"67"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-09",,"86",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-10",,"91",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-11",,"84",,"71"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-12",,"87",,"69"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-13",,"87",,"73"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-14",,"87",,"70"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-15",,"90",,"71"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-16",,"89",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-17",,"92",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-18",,,,"71"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-19",,"92",,"77"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-20",,"96",,"76"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-21",,"98","73","74"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-22",,"98",,
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-23",,"97","76",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-24",,"94","73","74"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-25",,"96","74","76"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-26",,"96","70","71"
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-27",,"91","71",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-28",,"95","71",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-29",,"93","70",
"USC00093754","GLENNVILLE 3 NW, GA US","2018-06-30",,"90","72","75"
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-01","66","78","59",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-02","63","77","55",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-03","58","63","51",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-04","63","74","56",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-05","66","79","54",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-06","59","68","46",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-07","46","49","43",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-08","44","45","43",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-09","41","46","32",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-10","40","53","31",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-11","46","63","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-12","50","62","42",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-13","44","55","36",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-14","49","64","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-15","51","58","44",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-16","48","62","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-17","59","75","40",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-18","68","76","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-19","66","72","61",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-20","68","73","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-21","65","73","60",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-22","60","69","56",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-23","66","76","57",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-24","65","69","52",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-25","46","54","38",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-26","47","60","35",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-27","48","49","46",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-28","44","47","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-29","43","54","35",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-30","43","57","35",
"USR0000GCOO","ADEL GEORGIA, GA US","2017-12-31","44","47","40",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-01","37","41","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-02","31","40","25",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-03","32","43","26",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-04","35","45","27",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-05","34","47","24",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-06","35","50","25",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-07","40","52","27",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-08","49","62","35",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-09","60","66","56",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-10","64","73","56",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-11","67","75","64",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-12","62","67","49",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-13","38","46","32",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-14","38","51","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-15","43","56","32",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-16","45","63","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-17","37","46","25",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-18","32","49","22",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-19","38","59","23",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-20","45","62","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-21","54","71","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-22","62","75","46",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-23","62","68","48",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-24","47","57","34",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-25","49","63","33",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-26","53","67","37",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-27","61","73","52",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-28","62","66","58",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-29","59","65","45",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-30","43","53","32",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-01-31","44","62","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-01","53","69","36",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-02","53","59","41",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-03","47","59","35",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-04","59","67","49",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-05","53","68","42",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-06","60","77","42",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-07","64","72","59",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-08","59","67","51",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-09","56","62","51",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-10","66","79","56",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-11","65","72","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-12","64","68","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-13","61","65","55",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-14","60","69","53",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-15","67","76","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-16","68","81","60",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-17","66","78","60",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-18","71","82","64",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-19","70","82","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-20","72","81","64",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-21","75","84","67",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-22","73","83","65",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-23","71","84","62",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-24","72","85","63",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-25","67","74","63",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-26","63","69","57",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-27","59","71","54",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-02-28","65","78","53",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-01","72","82","65",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-02","61","72","51",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-03","53","71","40",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-04","51","68","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-05","53","70","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-06","58","68","43",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-07","54","63","39",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-08","45","57","32",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-09","47","67","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-10","52","70","33",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-11","58","76","41",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-12","53","57","46",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-13","48","63","33",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-14","47","62","36",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-15","50","69","29",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-16","55","74","36",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-17","64","81","47",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-18","72","86","64",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-19","68","78","65",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-20","71","83","58",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-21","56","63","49",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-22","51","65","41",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-23","53","70","36",
"USR0000GCOO","ADEL GEORGIA, GA US","2018-03-24","62","80","43",
